order_id,courier,order_date,promised_date,delivered_date,delay_days,city,zone,category,weight_kg
AMZ103675,GATI,2024-06-23,2024-06-26,2024-06-27,1,Bangalore,East,Grocery,0.1
AMZ108951,DTDC,2024-06-30,2024-07-03,2024-07-06,3,Chennai,West,Books,1.32
AMZ100751,XpressBees,2024-03-30,2024-04-01,2024-04-03,2,Hyderabad,Central,Clothing,0.98
AMZ105850,Delhivery,2024-06-29,2024-07-13,2024-07-14,1,Kolkata,South,Clothing,0.15
AMZ108049,XpressBees,2024-12-06,2024-12-09,2024-12-24,15,Pune,Central,Clothing,0.22
AMZ108442,Ekart,2024-09-09,2024-09-12,2024-09-13,1,Kolkata,North,Home & Kitchen,0.65
AMZ103696,Shiprocket,2024-03-11,2024-03-13,2024-03-14,1,Delhi,East,Beauty,1.13
AMZ106744,Ekart,2025-11-12,2025-11-16,2025-11-18,2,Pune,South,Beauty,0.47
AMZ106405,BlueDart,2024-09-12,2024-09-19,2024-09-21,2,Ahmedabad,Central,Clothing,2.25
AMZ100225,XpressBees,2025-03-30,2025-03-31,2025-04-02,2,Chennai,West,Electronics,0.65
AMZ106746,Delhivery,2025-03-17,2025-03-18,2025-03-19,1,Delhi,East,Grocery,1.77
AMZ101873,BlueDart,2024-01-11,2024-01-12,2024-01-14,2,Kolkata,West,Clothing,1.08
AMZ102362,Delhivery,2024-06-30,2024-07-03,2024-07-05,2,Pune,North,Beauty,0.1
AMZ108626,Amazon Logistics,2025-10-29,2025-10-30,2025-11-01,2,Delhi,South,Clothing,0.11
AMZ107736,BlueDart,2024-07-30,2024-08-02,2024-08-04,2,Chennai,South,Toys,3.8
AMZ107000,Amazon Logistics,2024-01-03,2024-01-07,2024-01-09,2,Pune,Central,Home & Kitchen,0.26
AMZ105394,BlueDart,2024-08-25,2024-08-26,2024-08-26,0,Mumbai,West,Books,0.36
AMZ109944,GATI,2025-06-03,2025-06-04,2025-06-01,-3,Bangalore,West,Grocery,0.46
AMZ105137,Delhivery,2025-03-29,2025-04-12,2025-04-18,6,Ahmedabad,West,Books,1.81
AMZ101893,Delhivery,2025-02-01,2025-02-02,2025-02-04,2,Ahmedabad,West,Home & Kitchen,0.8
AMZ103668,Ekart,2024-05-24,2024-05-27,2024-05-29,2,Bangalore,North,Grocery,1.9
AMZ107171,BlueDart,2024-07-22,2024-07-24,2024-07-30,6,Ahmedabad,West,Grocery,0.49
AMZ106115,XpressBees,2024-07-26,2024-07-30,2024-08-02,3,Chennai,South,Home & Kitchen,0.1
AMZ103183,Delhivery,2025-07-12,2025-07-14,2025-07-16,2,Ahmedabad,Central,Toys,6.14
AMZ105261,Ekart,2024-10-15,2024-10-17,2024-10-18,1,Hyderabad,North,Electronics,0.64
AMZ106102,Ekart,2024-06-18,2024-06-22,2024-06-24,2,Pune,East,Books,0.45
AMZ108107,Amazon Logistics,2025-10-09,2025-10-16,2025-10-17,1,Pune,South,Toys,0.6
AMZ100482,Amazon Logistics,2024-12-18,2024-12-21,2024-12-22,1,Bangalore,Central,Books,0.39
AMZ100472,Shiprocket,2024-10-19,2024-10-20,2024-10-22,2,Kochi,Central,Grocery,3.61
AMZ108067,Delhivery,2025-02-14,2025-02-20,2025-02-22,2,Ahmedabad,West,Electronics,0.45
AMZ100841,Ekart,2025-10-31,2025-11-10,2025-11-14,4,Pune,North,Clothing,0.76
AMZ105656,Delhivery,2024-12-27,2025-01-03,2025-01-03,0,Hyderabad,East,Electronics,1.09
AMZ106954,Delhivery,2024-08-07,2024-08-21,2024-08-21,0,Chennai,North,Electronics,0.1
AMZ100535,Delhivery,2025-01-17,2025-01-18,2025-01-21,3,Hyderabad,East,Books,1.18
AMZ106992,Amazon Logistics,2025-01-08,2025-01-11,2025-01-15,4,Chennai,East,Books,0.67
AMZ101804,XpressBees,2024-05-25,2024-05-28,2024-05-31,3,Pune,South,Clothing,0.72
AMZ104617,XpressBees,2025-05-07,2025-05-09,2025-05-10,1,Kolkata,North,Clothing,2.7
AMZ100732,Delhivery,2024-07-16,2024-07-18,2024-07-18,0,Bangalore,West,Electronics,0.22
AMZ105040,Amazon Logistics,2025-04-13,2025-04-14,2025-04-14,0,Kolkata,West,Toys,1.29
AMZ103280,Ekart,2025-07-13,2025-07-15,2025-07-16,1,Ahmedabad,West,Home & Kitchen,1.07
AMZ106673,GATI,2025-11-01,2025-11-02,2025-11-02,0,Delhi,North,Toys,0.67
AMZ101622,Ekart,2024-06-17,2024-06-19,2024-06-18,-1,Udupi,Central,Electronics,1.52
AMZ109404,XpressBees,2024-08-19,2024-08-21,2024-08-23,2,Hyderabad,South,Grocery,1.83
AMZ104140,Amazon Logistics,2024-08-01,2024-08-03,2024-08-04,1,Kolkata,West,Clothing,0.18
AMZ100610,Amazon Logistics,2025-06-16,2025-06-22,2025-07-19,27,Delhi,Central,Home & Kitchen,1.3
AMZ104186,BlueDart,2024-05-25,2024-05-28,2024-05-31,3,Delhi,South,Beauty,2.83
AMZ104044,Delhivery,2025-06-07,2025-06-09,2025-06-11,2,Delhi,South,Clothing,2.81
AMZ105871,Delhivery,2024-10-15,2024-10-16,2024-10-19,3,Kochi,South,Grocery,0.32
AMZ103586,BlueDart,2025-08-29,2025-08-30,2025-09-01,2,Mumbai,Central,Clothing,0.19
AMZ107041,DTDC,2025-11-15,2025-11-18,2025-11-19,1,Mumbai,Central,Toys,1.42
AMZ108992,DTDC,2025-05-22,2025-05-24,2025-05-27,3,Delhi,North,Books,1.31
AMZ105214,Amazon Logistics,2025-06-07,2025-06-09,2025-06-14,5,Pune,North,Clothing,2.23
AMZ108150,Shiprocket,2025-10-29,2025-11-01,2025-11-02,1,Chennai,West,Grocery,2.13
AMZ103779,Shiprocket,2025-06-20,2025-06-22,2025-06-22,0,Chennai,West,Home & Kitchen,0.85
AMZ101709,XpressBees,2024-04-16,2024-04-19,2024-04-20,1,Mumbai,West,Grocery,2.03
AMZ100398,XpressBees,2024-03-15,2024-03-20,2024-03-19,-1,Mumbai,South,Grocery,1.43
AMZ100041,DTDC,2025-10-31,2025-11-05,2025-11-08,3,Kolkata,Central,Toys,1.55
AMZ105814,GATI,2025-11-08,2025-11-09,2025-11-10,1,Bangalore,West,Grocery,0.33
AMZ106167,XpressBees,2025-01-04,2025-01-06,2025-01-08,2,Bangalore,East,Grocery,2.73
AMZ105181,Ekart,2024-09-29,2024-10-02,2024-10-04,2,Chennai,North,Grocery,0.3
AMZ101147,DTDC,2025-07-25,2025-07-28,2025-08-01,4,Pune,South,Home & Kitchen,0.32
AMZ108292,BlueDart,2025-03-27,2025-04-01,2025-04-04,3,Kolkata,North,Grocery,0.1
AMZ105061,Amazon Logistics,2024-12-04,2024-12-08,2024-12-09,1,Delhi,Central,Books,0.71
AMZ109429,Ekart,2025-10-17,2025-10-19,2025-10-20,1,Pune,South,Grocery,0.52
AMZ106799,Ekart,2024-07-19,2024-07-22,2024-07-24,2,Kochi,North,Electronics,1.12
AMZ103554,Delhivery,2025-06-17,2025-06-27,2025-06-28,1,Kolkata,East,Books,1.48
AMZ104242,DTDC,2024-10-30,2024-11-02,2024-11-04,2,Bangalore,North,Clothing,2.07
AMZ101449,Delhivery,2024-02-21,2024-02-23,2024-02-24,1,Mumbai,West,Electronics,2.05
AMZ106048,XpressBees,2025-04-23,2025-04-24,2025-04-28,4,Chennai,South,Beauty,0.65
AMZ109117,DTDC,2025-04-01,2025-04-03,2025-04-06,3,Ahmedabad,West,Clothing,0.51
AMZ100045,Ekart,2025-03-28,2025-03-31,2025-04-02,2,Chennai,East,Electronics,1.49
AMZ107695,Delhivery,2024-04-06,2024-04-07,2024-04-08,1,Chennai,West,Home & Kitchen,0.29
AMZ109454,Shiprocket,2025-08-22,2025-08-24,2025-08-27,3,Delhi,Central,Clothing,0.1
AMZ100738,Amazon Logistics,2025-03-26,2025-03-28,2025-03-30,2,Chennai,North,Electronics,0.18
AMZ109017,BlueDart,2024-12-10,2024-12-13,2024-12-17,4,Kochi,North,Clothing,0.95
AMZ105037,Shiprocket,2025-08-20,2025-08-21,2025-08-21,0,Delhi,North,Books,0.91
AMZ108871,BlueDart,2024-04-18,2024-04-23,2024-04-25,2,Bangalore,East,Toys,1.13
AMZ102409,Amazon Logistics,2024-04-23,2024-04-24,2024-04-27,3,Bangalore,West,Home & Kitchen,0.29
AMZ109137,DTDC,2025-07-08,2025-07-13,2025-07-13,0,Kolkata,East,Grocery,0.62
AMZ108921,,2024-10-25,2024-10-28,2024-10-30,2,Delhi,West,Books,0.66
AMZ109042,Delhivery,2025-02-22,2025-02-24,2025-02-26,2,Hyderabad,East,Electronics,3.5
AMZ106870,BlueDart,2024-06-08,2024-06-10,2024-06-11,1,Kochi,North,Grocery,0.23
AMZ103398,XpressBees,2025-04-09,2025-04-16,2025-04-18,2,Pune,East,Clothing,0.58
AMZ103024,DTDC,2024-03-10,2024-03-11,2024-03-12,1,Ahmedabad,South,Home & Kitchen,2.16
AMZ107333,Shiprocket,2025-10-29,2025-10-31,2025-11-02,2,Mumbai,East,Electronics,0.57
AMZ109567,Amazon Logistics,2024-08-01,2024-08-03,2024-08-05,2,Mumbai,West,Home & Kitchen,0.1
AMZ102088,BlueDart,2025-08-22,2025-08-24,2025-08-25,1,Delhi,North,Grocery,0.52
AMZ100614,DTDC,2025-11-06,2025-11-08,2025-11-11,3,Chennai,South,Grocery,1.43
AMZ100074,Amazon Logistics,2024-08-13,2024-08-16,2024-08-19,3,Mumbai,Central,Grocery,0.1
AMZ109428,Shiprocket,2025-07-26,2025-07-29,2025-07-31,2,Kochi,South,Beauty,0.1
AMZ102917,GATI,2024-11-04,2024-11-10,2024-11-10,0,Chennai,South,Grocery,1.76
AMZ100549,Ekart,2025-07-08,2025-07-15,2025-07-17,2,Bangalore,East,Clothing,0.28
AMZ104467,DTDC,2025-08-21,2025-08-24,2025-08-27,3,Kolkata,North,Electronics,0.36
AMZ101529,GATI,2025-09-16,2025-09-19,2025-09-17,-2,Chennai,North,Clothing,0.26
AMZ106589,Ekart,2024-04-23,2024-04-28,2024-05-01,3,Mumbai,Central,Home & Kitchen,1.74
AMZ103270,XpressBees,2025-07-08,2025-07-09,2025-07-11,2,Delhi,West,Beauty,2.04
AMZ105413,Delhivery,2024-09-13,2024-09-14,2024-10-03,19,Bangalore,North,Beauty,0.41
AMZ107868,Amazon Logistics,2024-09-08,2024-09-11,2024-09-13,2,Hyderabad,West,Toys,2.19
AMZ109446,Ekart,2024-10-08,2024-10-10,2024-10-12,2,Mumbai,North,Clothing,0.1
AMZ106550,Delhivery,2024-03-12,2024-03-17,2024-03-18,1,Hyderabad,Central,Home & Kitchen,2.76
AMZ102616,Ekart,2025-02-20,2025-02-21,2025-02-21,0,Hyderabad,East,Grocery,1.15
AMZ104438,Shiprocket,2025-10-27,2025-10-28,2025-10-31,3,Hyderabad,East,Clothing,0.1
AMZ101550,Delhivery,2024-08-17,2024-08-19,2024-08-19,0,Pune,North,Toys,0.44
AMZ106652,Shiprocket,2024-12-24,2024-12-26,2025-01-09,14,Mumbai,East,Electronics,0.18
AMZ104360,XpressBees,2024-03-17,2024-03-19,2024-03-22,3,Pune,Central,Electronics,0.42
AMZ108852,DTDC,2024-11-17,2024-11-19,2024-11-22,3,Delhi,Central,Grocery,0.14
AMZ106836,Delhivery,2024-12-21,2024-12-23,2024-12-24,1,Hyderabad,East,Electronics,0.49
AMZ108644,,2024-09-02,2024-09-08,2024-09-10,2,Pune,East,Electronics,2.3
AMZ101014,Delhivery,2024-03-19,2024-03-23,2024-03-24,1,Bangalore,Central,Electronics,0.26
AMZ105767,Ekart,2024-07-31,2024-08-01,2024-08-02,1,Bangalore,North,Clothing,0.45
AMZ108311,BlueDart,2024-10-21,2024-10-23,2024-10-23,0,Ahmedabad,East,Beauty,3.81
AMZ102464,Ekart,2025-02-27,2025-03-03,2025-03-07,4,Mumbai,North,Home & Kitchen,1.23
AMZ109523,Amazon Logistics,2025-10-02,2025-10-04,2025-10-06,2,Mumbai,West,Grocery,0.44
AMZ102864,Delhivery,2024-04-26,2024-04-27,2024-04-29,2,Bangalore,West,Grocery,0.11
AMZ101521,Ekart,2024-02-14,2024-02-16,2024-02-19,3,Hyderabad,West,Electronics,0.13
AMZ103978,Ekart,2025-04-12,2025-04-18,2025-04-19,1,Mumbai,West,Grocery,2.71
AMZ105718,Ekart,2024-04-26,2024-04-28,2024-04-29,1,Kolkata,North,Clothing,4.49
AMZ103358,Ekart,2024-10-22,2024-10-23,2024-10-24,1,Pune,South,Books,0.27
AMZ108678,Shiprocket,2025-11-03,2025-11-07,2025-11-09,2,Hyderabad,Central,Electronics,1.06
AMZ109205,XpressBees,2024-11-10,2024-11-11,2024-11-13,2,Chennai,Central,Grocery,0.26
AMZ100254,BlueDart,2025-07-17,2025-07-20,2025-07-22,2,Chennai,West,Home & Kitchen,0.68
AMZ109807,Shiprocket,2025-02-28,2025-03-02,2025-03-04,2,Ahmedabad,East,Beauty,0.35
AMZ107488,XpressBees,2025-04-25,2025-04-27,2025-04-29,2,Kochi,Central,Books,0.95
AMZ102310,DTDC,2025-10-06,2025-10-11,2025-10-11,0,Bangalore,South,Electronics,0.38
AMZ105610,Amazon Logistics,2024-07-13,2024-07-15,2024-07-17,2,Chennai,North,Clothing,1.14
AMZ101088,Ekart,2024-05-05,2024-05-07,2024-05-08,1,Mumbai,North,Home & Kitchen,0.61
AMZ107553,BlueDart,2024-05-16,2024-05-18,2024-05-20,2,Mumbai,Central,Electronics,0.62
AMZ108076,Delhivery,2025-04-22,2025-04-25,2025-04-27,2,Bangalore,West,Grocery,0.8
AMZ105507,Ekart,2025-05-19,2025-05-21,2025-05-24,3,Delhi,South,Clothing,0.38
AMZ106299,Delhivery,2024-09-15,2024-09-17,2024-09-18,1,Mumbai,North,Books,0.7
AMZ108310,Delhivery,2025-03-23,2025-03-24,2025-03-25,1,Hyderabad,Central,Home & Kitchen,0.72
AMZ103851,Shiprocket,2024-01-24,2024-01-27,2024-01-28,1,Delhi,South,Grocery,2.46
AMZ104900,BlueDart,2025-04-03,2025-04-04,2025-04-08,4,Chennai,South,Books,0.77
AMZ109094,Amazon Logistics,2025-10-06,2025-10-10,2025-10-14,4,Kolkata,West,Clothing,0.32
AMZ102521,Amazon Logistics,2025-07-17,2025-07-19,2025-07-22,3,Pune,East,Home & Kitchen,0.75
AMZ109159,Amazon Logistics,2025-07-21,2025-07-22,2025-07-26,4,Pune,East,Electronics,0.1
AMZ105481,Ekart,2025-08-15,2025-08-22,2025-08-23,1,Chennai,South,Home & Kitchen,3.26
AMZ108706,BlueDart,2024-04-13,2024-04-18,2024-04-20,2,Udupi,South,Toys,1.89
AMZ104497,Shiprocket,2025-11-03,2025-11-04,2025-11-05,1,Mumbai,East,Toys,0.26
AMZ103551,XpressBees,2025-11-03,2025-11-05,2025-11-08,3,Kochi,South,Grocery,2.01
AMZ105658,DTDC,2024-01-10,2024-01-14,2024-01-17,3,Hyderabad,East,Electronics,1.47
AMZ108108,Delhivery,2025-10-12,2025-10-16,2025-10-20,4,Delhi,West,Grocery,0.4
AMZ108340,Ekart,2024-10-13,2024-10-17,2024-10-20,3,Bangalore,Central,Books,4.2
AMZ107570,,2025-05-13,2025-05-14,2025-05-15,1,Bangalore,Central,Home & Kitchen,0.7
AMZ109076,Ekart,2024-04-07,2024-04-10,2024-04-11,1,Bangalore,West,Books,0.35
AMZ102676,Amazon Logistics,2025-01-21,2025-01-25,2025-01-28,3,Bangalore,East,Home & Kitchen,0.96
AMZ101386,XpressBees,2024-08-11,2024-08-16,2024-08-19,3,Kolkata,Central,Electronics,0.17
AMZ102184,XpressBees,2025-10-01,2025-10-05,2025-10-06,1,Delhi,North,Clothing,0.65
AMZ106166,Delhivery,2025-01-06,2025-01-12,2025-01-19,7,Chennai,North,Clothing,1.53
AMZ108097,DTDC,2024-11-16,2024-11-17,2024-11-19,2,Chennai,Central,Electronics,1.02
AMZ104747,GATI,2025-08-24,2025-08-25,2025-08-26,1,Ahmedabad,North,Home & Kitchen,1.29
AMZ101094,Amazon Logistics,2024-01-09,2024-01-12,2024-01-12,0,Kolkata,East,Home & Kitchen,2.38
AMZ102203,XpressBees,2024-10-29,2024-10-31,2024-11-02,2,Chennai,North,Electronics,0.86
AMZ105139,Ekart,2024-07-16,2024-07-17,2024-07-19,2,Chennai,South,Electronics,2.59
AMZ101714,BlueDart,2024-10-25,2024-10-31,2024-11-03,3,Bangalore,East,Books,0.49
AMZ100253,DTDC,2025-02-14,2025-02-17,2025-02-18,1,Ahmedabad,West,Clothing,1.37
AMZ104286,Delhivery,2024-02-10,2024-02-12,2024-02-14,2,Bangalore,South,Home & Kitchen,2.36
AMZ101004,Delhivery,2024-01-06,2024-01-08,2024-01-09,1,Delhi,East,Books,0.94
AMZ102438,XpressBees,2024-11-07,2024-11-21,2024-11-24,3,Hyderabad,West,Grocery,1.02
AMZ102120,Amazon Logistics,2025-08-03,2025-08-04,2025-08-06,2,Mumbai,West,Beauty,0.23
AMZ105086,Ekart,2025-05-13,2025-05-15,2025-05-16,1,Kolkata,North,Clothing,1.37
AMZ105490,DTDC,2024-09-08,2024-09-13,2024-09-15,2,Pune,Central,Clothing,2.03
AMZ109293,Ekart,2024-08-21,2024-08-23,2024-08-24,1,Ahmedabad,South,Home & Kitchen,1.1
AMZ109746,BlueDart,2025-05-30,2025-06-03,2025-06-03,0,Mumbai,West,Electronics,1.47
AMZ107181,Ekart,2024-12-28,2024-12-30,2025-01-03,4,Kolkata,North,Home & Kitchen,1.74
AMZ103330,Amazon Logistics,2025-01-31,2025-02-05,2025-02-05,0,Bangalore,Central,Books,0.63
AMZ103983,Ekart,2025-08-26,2025-08-28,2025-08-29,1,Pune,South,Clothing,0.52
AMZ106984,Delhivery,2024-10-24,2024-10-27,2024-10-29,2,Chennai,Central,Clothing,5.18
AMZ101810,,2025-10-15,2025-10-18,2025-10-19,1,Mumbai,West,Home & Kitchen,0.1
AMZ101645,DTDC,2024-12-29,2024-12-30,2025-01-03,4,Bangalore,East,Electronics,0.59
AMZ105593,GATI,2024-09-09,2024-09-10,2024-09-12,2,Mumbai,South,Books,1.51
AMZ104954,DTDC,2025-09-06,2025-09-16,2025-09-17,1,Bangalore,North,Electronics,0.5
AMZ109063,DTDC,2024-05-13,2024-05-18,2024-05-20,2,Delhi,South,Books,3.72
AMZ105994,Ekart,2024-10-19,2024-10-21,2024-10-25,4,Pune,West,Home & Kitchen,2.91
AMZ106955,XpressBees,2024-01-24,2024-01-28,2024-01-29,1,Mumbai,South,Clothing,0.6
AMZ101276,Amazon Logistics,2025-06-29,2025-06-30,2025-06-30,0,Mumbai,West,Home & Kitchen,0.63
AMZ101498,DTDC,2024-08-30,2024-09-02,2024-09-04,2,Mumbai,East,Grocery,0.98
AMZ101639,Delhivery,2025-07-28,2025-07-29,2025-08-02,4,Delhi,North,Clothing,0.15
AMZ100848,Ekart,2025-03-25,2025-03-28,2025-03-31,3,Pune,East,Books,1.76
AMZ101231,BlueDart,2024-11-23,2024-11-25,2024-11-28,3,Delhi,West,Toys,0.11
AMZ106824,Delhivery,2024-09-27,2024-09-28,2024-09-29,1,Kolkata,South,Books,3.45
AMZ106377,Amazon Logistics,2025-07-06,2025-07-12,2025-07-12,0,Delhi,West,Home & Kitchen,0.98
AMZ101404,XpressBees,2024-01-26,2024-01-28,2024-01-29,1,Delhi,North,Books,0.44
AMZ108826,Ekart,2025-04-16,2025-04-18,2025-04-16,-2,Bangalore,West,Clothing,1.35
AMZ105104,Shiprocket,2025-03-13,2025-03-19,2025-03-20,1,Delhi,East,Electronics,0.43
AMZ100730,XpressBees,2025-09-19,2025-09-20,2025-09-24,4,Pune,East,Books,0.58
AMZ105018,XpressBees,2024-04-11,2024-04-14,2024-04-15,1,Mumbai,South,Books,2.34
AMZ102980,Ekart,2025-11-03,2025-11-04,2025-11-06,2,Bangalore,East,Clothing,0.66
AMZ103227,Ekart,2025-04-16,2025-04-19,2025-04-20,1,Bangalore,South,Grocery,0.76
AMZ100761,XpressBees,2024-10-15,2024-10-18,2024-10-21,3,Mumbai,North,Books,0.1
AMZ103215,,2024-06-11,2024-06-18,2024-06-19,1,Chennai,West,Grocery,0.35
AMZ109236,BlueDart,2024-07-10,2024-07-12,2024-07-13,1,Delhi,East,Toys,2.03
AMZ108500,,2025-09-29,2025-10-01,2025-10-03,2,Pune,Central,Electronics,2.08
AMZ103729,DTDC,2024-08-27,2024-08-29,2024-08-30,1,Kolkata,Central,Clothing,3.79
AMZ107439,DTDC,2024-06-14,2024-06-16,2024-06-18,2,Delhi,West,Books,1.25
AMZ101416,Amazon Logistics,2025-02-13,2025-02-15,2025-02-18,3,Mumbai,West,Home & Kitchen,0.49
AMZ107573,XpressBees,2024-02-10,2024-02-24,2024-02-27,3,Mumbai,East,Electronics,1.66
AMZ106402,Amazon Logistics,2025-07-14,2025-07-18,2025-07-19,1,Udupi,North,Home & Kitchen,0.29
AMZ101087,GATI,2025-06-06,2025-06-08,2025-06-10,2,Delhi,South,Books,0.43
AMZ102158,Ekart,2024-12-07,2024-12-08,2024-12-09,1,Pune,West,Electronics,0.46
AMZ103936,Shiprocket,2024-09-23,2024-09-25,2024-09-27,2,Mumbai,West,Toys,1.32
AMZ109705,BlueDart,2025-02-18,2025-02-21,2025-02-22,1,Chennai,East,Beauty,0.57
AMZ102571,Ekart,2024-07-05,2024-07-12,2024-07-14,2,Bangalore,North,Beauty,2.9
AMZ104283,DTDC,2025-09-05,2025-09-07,2025-09-08,1,Delhi,East,Books,0.1
AMZ107208,Ekart,2024-08-27,2024-08-29,2024-08-29,0,Bangalore,South,Clothing,0.18
AMZ107373,Amazon Logistics,2024-07-12,2024-07-14,2024-07-16,2,Bangalore,East,Clothing,2.45
AMZ108707,Ekart,2025-08-12,2025-08-14,2025-08-15,1,Chennai,East,Beauty,0.11
AMZ100005,Ekart,2024-10-27,2024-10-31,2024-11-01,1,Mumbai,West,Electronics,1.08
AMZ109216,Shiprocket,2024-02-25,2024-02-26,2024-02-28,2,Ahmedabad,West,Grocery,1.24
AMZ101307,Delhivery,2025-07-27,2025-07-30,2025-08-01,2,Hyderabad,East,Grocery,2.23
AMZ108862,Delhivery,2024-08-05,2024-08-19,2024-08-26,7,Bangalore,South,Books,2.13
AMZ102620,Amazon Logistics,2025-06-27,2025-06-29,2025-07-01,2,Delhi,South,Books,0.13
AMZ105198,DTDC,2025-05-12,2025-05-15,2025-05-18,3,Chennai,West,Electronics,0.73
AMZ109512,Ekart,2025-08-18,2025-08-28,2025-08-31,3,Bangalore,East,Home & Kitchen,0.28
AMZ104651,DTDC,2025-04-23,2025-04-26,2025-05-11,15,Pune,West,Electronics,0.1
AMZ102634,BlueDart,2024-10-15,2024-10-17,2024-10-19,2,Chennai,South,Beauty,0.17
AMZ102577,DTDC,2025-02-06,2025-02-07,2025-02-12,5,Ahmedabad,North,Electronics,0.25
AMZ102759,Ekart,2024-06-19,2024-06-23,2024-07-07,14,Ahmedabad,West,Electronics,0.38
AMZ101792,Ekart,2024-01-27,2024-01-29,2024-02-03,5,Mumbai,East,Home & Kitchen,0.86
AMZ103703,DTDC,2025-08-13,2025-08-15,2025-08-15,0,Bangalore,North,Grocery,0.55
AMZ100836,Amazon Logistics,2025-04-15,2025-04-18,2025-04-19,1,Chennai,East,Electronics,0.36
AMZ103182,Shiprocket,2024-04-14,2024-04-20,2024-04-21,1,Hyderabad,West,Home & Kitchen,0.73
AMZ103643,Ekart,2024-08-26,2024-08-29,2024-08-29,0,Ahmedabad,West,Books,0.75
AMZ102970,XpressBees,2025-02-26,2025-02-27,2025-03-02,3,Delhi,East,Electronics,0.15
AMZ102938,Amazon Logistics,2025-10-04,2025-10-06,2025-10-11,5,Kochi,West,Books,0.77
AMZ105723,BlueDart,2024-04-02,2024-04-12,2024-04-13,1,Hyderabad,North,Books,0.1
AMZ100909,Ekart,2024-12-30,2025-01-03,2025-01-04,1,Chennai,East,Home & Kitchen,1.32
AMZ101576,BlueDart,2024-03-16,2024-03-30,2024-03-31,1,Mumbai,Central,Beauty,1.81
AMZ106648,DTDC,2024-01-24,2024-01-26,2024-01-27,1,Delhi,Central,Home & Kitchen,0.14
AMZ101475,Delhivery,2025-03-23,2025-03-27,2025-03-29,2,Ahmedabad,South,Clothing,0.1
AMZ101858,BlueDart,2024-03-01,2024-03-03,2024-03-03,0,Kolkata,West,Electronics,1.4
AMZ104320,Ekart,2024-03-19,2024-03-23,2024-03-24,1,Bangalore,North,Electronics,3.22
AMZ102852,Delhivery,2024-12-15,2024-12-16,2024-12-18,2,Bangalore,West,Clothing,1.4
AMZ104781,Ekart,2025-08-08,2025-08-09,2025-09-01,23,Mumbai,North,Books,0.16
AMZ100283,BlueDart,2025-10-31,2025-11-06,2025-11-07,1,Kochi,Central,Electronics,1.2
AMZ102326,Amazon Logistics,2025-09-26,2025-09-29,2025-10-01,2,Kolkata,West,Home & Kitchen,0.28
AMZ104338,XpressBees,2024-12-18,2024-12-28,2024-12-31,3,Bangalore,South,Electronics,2.57
AMZ108173,BlueDart,2024-02-18,2024-02-20,2024-02-21,1,Delhi,East,Electronics,0.98
AMZ106436,DTDC,2025-07-18,2025-07-24,2025-07-23,-1,Mumbai,North,Grocery,2.56
AMZ103884,Amazon Logistics,2025-10-03,2025-10-05,2025-10-09,4,Delhi,East,Home & Kitchen,0.3
AMZ109464,Shiprocket,2024-01-19,2024-01-24,2024-01-25,1,Bangalore,West,Home & Kitchen,3.89
AMZ102330,Amazon Logistics,2024-08-15,2024-08-20,2024-08-22,2,Delhi,East,Grocery,1.79
AMZ105265,Delhivery,2025-01-17,2025-01-19,2025-01-21,2,Chennai,East,Home & Kitchen,0.78
AMZ107248,Amazon Logistics,2025-11-06,2025-11-08,2025-11-11,3,Kolkata,West,Books,1.57
AMZ104017,BlueDart,2025-08-19,2025-08-25,2025-08-26,1,Ahmedabad,West,Grocery,1.67
AMZ100903,Delhivery,2024-11-07,2024-11-10,2024-11-11,1,Bangalore,East,Grocery,1.1
AMZ105153,BlueDart,2024-08-29,2024-08-30,2024-08-31,1,Bangalore,Central,Books,0.56
AMZ107444,Amazon Logistics,2024-12-11,2024-12-13,2024-12-15,2,Kolkata,West,Home & Kitchen,0.36
AMZ105320,BlueDart,2025-10-30,2025-11-01,2025-11-02,1,Mumbai,West,Clothing,1.28
AMZ106896,BlueDart,2024-10-05,2024-10-06,2024-10-07,1,Mumbai,South,Books,1.73
AMZ109192,DTDC,2025-04-01,2025-04-03,2025-04-05,2,Bangalore,Central,Electronics,2.59
AMZ106737,GATI,2025-07-06,2025-07-07,2025-07-10,3,Mumbai,East,Grocery,0.37
AMZ101673,Amazon Logistics,2024-10-15,2024-10-18,2024-10-20,2,Delhi,West,Electronics,1.42
AMZ106753,Ekart,2025-01-25,2025-01-27,2025-01-28,1,Delhi,West,Books,0.1
AMZ101042,Delhivery,2024-01-07,2024-01-12,2024-01-13,1,Kolkata,West,Grocery,0.22
AMZ101397,BlueDart,2024-01-05,2024-01-06,2024-01-08,2,Delhi,West,Beauty,2.11
AMZ101929,Amazon Logistics,2025-06-02,2025-06-04,2025-06-05,1,Chennai,East,Books,0.83
AMZ107272,XpressBees,2024-03-12,2024-03-15,2024-03-17,2,Bangalore,Central,Electronics,0.22
AMZ100574,Amazon Logistics,,,,0,Kochi,East,Toys,0.19
AMZ104733,BlueDart,2024-09-14,2024-09-17,2024-09-18,1,Chennai,West,Clothing,3.41
AMZ104968,BlueDart,2024-02-22,2024-02-25,2024-02-26,1,Mumbai,Central,Toys,0.51
AMZ103506,XpressBees,2024-02-26,2024-02-28,2024-03-01,2,Delhi,East,Home & Kitchen,2.53
